userID,arg1,arg2,entrenched,lmh,lh,norm,org_score
148,1631,1630,True,0,-1,-0.0415034983462,-0.194956284
508,1631,1630,False,0,-1,-0.0904893980408,-0.405719834
258,1631,1630,True,-1,-1,-0.172132564353,-0.756992418
424,1631,1630,False,1,1,0.142193625625,0.595407029
692,1631,1630,False,0,1,0.0687147760829,0.279261704
85,1631,1630,False,1,1,0.30547995825,1.297952197
59,1631,1630,True,0,-1,-0.0864072397716,-0.388156205
321,1631,1630,True,0,-1,-0.00068191518985,-0.019319992
68,1631,1630,False,0,-1,-0.0659964481935,-0.300338059
304,1631,1630,True,0,-1,-0.0537499731536,-0.247647171
393,1631,1630,True,-1,-1,-0.282350838783,-1.231210406
253,1631,1630,True,1,1,0.864735646934,3.704169395
499,1631,1630,True,0,-1,-0.0537499731536,-0.247647171
139,1631,1630,True,0,-1,-0.102735873081,-0.458410722
591,1631,1630,True,0,1,0.0809612511228,0.331952592
428,1631,1630,False,0,-1,-0.0578321316552,-0.265210801
246,1631,1630,True,-1,-1,-0.221118464048,-0.967755968
203,1631,1630,True,0,-1,-0.0415034983462,-0.194956284
694,1631,1630,False,0,-1,-0.0619142899243,-0.28277443
555,1631,1630,True,0,-1,-0.0537499731536,-0.247647171
148,1641,1640,True,1,1,0.386488755064,1.646495384
508,1641,1640,True,0,-1,-0.0484031383747,-0.224642227
258,1641,1640,False,0,-1,-0.0189189422527,-0.09778544
424,1641,1640,True,0,-1,-0.0778873347291,-0.351499015
692,1641,1640,False,0,-1,-0.00663386043841,-0.044928445
85,1641,1640,True,0,-1,-0.0115478931641,-0.066071243
59,1641,1640,False,0,-1,-0.0606882201891,-0.277499222
321,1641,1640,True,0,-1,-0.0705162856405,-0.319784818
68,1641,1640,False,-1,-1,-0.185996053998,-0.816640568
304,1641,1640,True,0,-1,-0.0705162856405,-0.319784818
393,1641,1640,False,-1,-1,-0.19828113558,-0.869497562
253,1641,1640,True,0,-1,-0.0656022529148,-0.29864202
499,1641,1640,False,0,-1,-0.0656022529148,-0.29864202
139,1641,1640,True,0,-1,-0.0164619258899,-0.087214041
591,1641,1640,True,1,1,0.897548155286,3.845346362
428,1641,1640,True,0,-1,-0.0656022529148,-0.29864202
246,1641,1640,True,0,-1,-0.0705162856405,-0.319784818
203,1641,1640,False,0,-1,-0.0336610404299,-0.161213834
694,1641,1640,False,0,-1,-0.0705162856405,-0.319784818
555,1641,1640,True,0,-1,-0.0705162856405,-0.319784818
148,1651,1650,True,0,-1,-0.0512764381571,-0.2370047
508,1651,1650,True,0,1,0.0163716811862,0.054053704
258,1651,1650,False,0,-1,-0.0899325063533,-0.403323788
424,1651,1650,True,1,1,0.190323988069,0.8024896
692,1651,1650,False,-1,-1,-0.215564727991,-0.943860824
85,1651,1650,False,0,1,0.0840198005295,0.345112108
59,1651,1650,False,0,-1,-0.0512764381571,-0.2370047
321,1651,1650,True,0,1,0.0356997152843,0.137213248
68,1651,1650,False,1,1,0.731508942815,3.130956832
304,1651,1650,True,0,-1,-0.00295635291191,-0.02910584
393,1651,1650,False,1,1,0.441588431344,1.883563672
253,1651,1650,False,-1,-1,-0.254220796419,-1.110179913
499,1651,1650,True,0,1,0.0356997152843,0.137213248
139,1651,1650,False,-1,-1,-0.205900710942,-0.902281052
591,1651,1650,True,0,-1,-0.02228438701,-0.112265384
428,1651,1650,True,0,1,0.0260356982352,0.095633476
246,1651,1650,False,-1,-1,-0.234892762089,-1.027020368
203,1651,1650,False,-1,-1,-0.234892762089,-1.027020368
694,1651,1650,False,-1,-1,-0.157580625697,-0.694382192
555,1651,1650,True,0,1,0.0356997152843,0.137213248
148,1721,1720,True,0,1,0.0849094486004,0.34893985
508,1721,1720,True,0,1,0.0528431593887,0.210973517
258,1721,1720,False,0,1,0.00741591635827,0.015521212
19,1721,1720,True,0,1,0.0982704021868,0.406425821
692,1721,1720,True,0,1,0.0688763038783,0.279956683
499,1721,1720,True,0,1,0.0528431593887,0.210973517
85,1721,1720,False,0,1,0.0982704021868,0.406425821
59,1721,1720,False,0,1,0.0341378239959,0.130493156
321,1721,1720,True,0,1,0.0528431593887,0.210973517
68,1721,1720,False,0,1,0.10094259309,0.417923016
304,1721,1720,True,-1,-1,-1.0,-4.31892107
393,1721,1720,False,0,-1,-0.00327284655733,-0.030467565
253,1721,1720,False,0,1,0.0448265871439,0.176481934
261,1721,1720,True,0,1,0.0528431593887,0.210973517
516,1721,1720,False,0,-1,-0.000600655886535,-0.018970371
591,1721,1720,True,0,1,0.0528431593887,0.210973517
428,1721,1720,True,0,1,0.0555153500595,0.222470711
203,1721,1720,False,0,1,0.114303546909,0.475408988
18,1721,1720,True,0,1,0.0555153500595,0.222470711
555,1721,1720,True,0,1,0.0528431593887,0.210973517
148,1731,1730,True,0,-1,0.000893935775643,-0.012539838
508,1731,1730,True,0,1,0.0883296308549,0.363655304
258,1731,1730,True,0,1,0.0766715382396,0.313495952
19,1731,1730,False,-1,-1,-0.582010698706,-2.520507454
692,1731,1730,True,0,1,0.0591843993167,0.238256924
499,1731,1730,True,0,-1,0.000893935775643,-0.012539838
85,1731,1730,False,0,-1,0.000893935775643,-0.012539838
59,1731,1730,True,0,1,0.070842491932,0.288416276
321,1731,1730,False,0,-1,-0.0981998521513,-0.438894333
68,1731,1730,False,1,1,0.583798570257,2.495427778
304,1731,1730,True,0,-1,-0.0340803423025,-0.163017895
393,1731,1730,False,0,-1,-0.0340803423025,-0.163017895
253,1731,1730,False,0,1,0.0941586771625,0.38873498
261,1731,1730,False,-1,-1,-0.500404049934,-2.169391988
516,1731,1730,False,0,1,0.0591843993167,0.238256924
591,1731,1730,False,1,1,0.321491484787,1.366842351
428,1731,1730,False,0,-1,0.000893935775643,-0.012539838
203,1731,1730,True,0,-1,-0.0282512959949,-0.137938219
18,1731,1730,True,0,-1,-0.00493511053198,-0.037619514
555,1731,1730,True,0,-1,0.000893935775643,-0.012539838
148,1741,1740,True,0,-1,-0.000525714718862,-0.018647934
508,1741,1740,False,-1,-1,-0.188339908238,-0.826725083
258,1741,1740,False,0,-1,-0.000525714718862,-0.018647934
19,1741,1740,False,0,-1,-0.0583146973937,-0.267287057
692,1741,1740,True,0,-1,-0.000525714718862,-0.018647934
499,1741,1740,False,0,-1,-0.000525714718862,-0.018647934
85,1741,1740,True,1,1,0.143946741852,0.602949873
59,1741,1740,False,-1,-1,-0.202787153965,-0.888884864
321,1741,1740,True,0,-1,-0.000525714718862,-0.018647934
68,1741,1740,False,-1,-1,-0.693993506352,-3.002317408
304,1741,1740,True,0,-1,-0.000525714718862,-0.018647934
393,1741,1740,False,1,1,0.577364111565,2.467743294
253,1741,1740,False,0,-1,-0.101656434342,-0.453766399
261,1741,1740,False,1,1,0.30286644415,1.286707461
516,1741,1740,True,0,-1,-0.0438674516669,-0.205127276
591,1741,1740,True,0,-1,-0.000525714718862,-0.018647934
428,1741,1740,True,0,1,0.0861577591772,0.35431075
203,1741,1740,False,1,1,0.230630215748,0.975908557
18,1741,1740,False,0,1,0.0139215307755,0.043511846
555,1741,1740,True,0,1,0.0139215307755,0.043511846
148,1751,1750,True,0,1,0.0434749955954,0.170666664
508,1751,1750,True,0,1,0.0297968794556,0.11181609
258,1751,1750,False,0,1,0.0753905999216,0.30798467
19,1751,1750,True,0,-1,-0.106984281477,-0.476689648
692,1751,1750,True,0,1,0.102746832201,0.425685818
499,1751,1750,True,0,1,0.0617124837818,0.249134096
85,1751,1750,False,0,1,0.0297968794556,0.11181609
59,1751,1750,False,0,1,0.0434749955954,0.170666664
321,1751,1750,True,0,1,0.0617124837818,0.249134096
68,1751,1750,False,0,1,0.116424948109,0.484536391
304,1751,1750,True,0,1,0.0845093440148,0.347218386
393,1751,1750,False,-1,-1,-0.986943084379,-4.262743233
253,1751,1750,True,0,1,0.0161187633158,0.052965516
261,1751,1750,True,0,1,0.0617124837818,0.249134096
516,1751,1750,True,0,1,0.0617124837818,0.249134096
591,1751,1750,True,0,1,0.0617124837818,0.249134096
428,1751,1750,True,0,1,0.070831227875,0.288367812
203,1751,1750,False,1,1,0.152899924481,0.641471255
18,1751,1750,True,0,1,0.0343562515022,0.131432948
555,1751,1750,True,0,1,0.0617124837818,0.249134096
148,1811,1810,True,0,-1,-0.0642589641458,-0.292862473
68,1811,1810,False,0,-1,-0.0322272354894,-0.155044838
258,1811,1810,False,0,-1,-0.0464635592851,-0.21629712
424,1811,1810,False,0,-1,-0.0500226403502,-0.231610191
692,1811,1810,True,0,-1,-0.0873929900232,-0.39239743
499,1811,1810,False,0,-1,-0.0713771258112,-0.323488613
85,1811,1810,False,0,-1,-0.062479423497,-0.285205937
59,1811,1810,False,0,-1,-0.0767157472927,-0.346458219
321,1811,1810,True,0,-1,-0.0713771258112,-0.323488613
508,1811,1810,True,0,-1,-0.0642589641458,-0.292862473
414,1811,1810,True,0,-1,-0.0606998830807,-0.277549402
393,1811,1810,False,0,-1,-0.101629313819,-0.453649712
261,1811,1810,True,0,-1,-0.0535817211829,-0.246923261
516,1811,1810,True,1,1,0.394862477218,1.682523617
591,1811,1810,True,0,-1,-0.0695975853949,-0.315832078
428,1811,1810,True,0,-1,-0.078495287709,-0.354114754
18,1811,1810,True,0,-1,-0.0713771258112,-0.323488613
203,1811,1810,True,1,1,0.517650769432,2.210824547
343,1811,1810,True,-1,-1,-0.414828436626,-1.801199913
555,1811,1810,True,1,1,0.640439061879,2.739125478
148,1821,1820,True,0,-1,-0.0135103362163,-0.074514723
68,1821,1820,False,0,1,0.0448676250433,0.176658501
258,1821,1820,False,0,1,0.0370838969218,0.143168738
424,1821,1820,True,0,-1,-0.0251859285147,-0.124749368
692,1821,1820,True,0,1,0.0293001688003,0.109678975
499,1821,1820,True,0,-1,-0.00183474391793,-0.024280078
85,1821,1820,False,0,1,0.0254083046234,0.092934093
59,1821,1820,False,0,-1,0.00205712002659,-0.007535197
321,1821,1820,True,0,-1,-0.00183474391793,-0.024280078
508,1821,1820,True,0,1,0.0215164404465,0.076189211
414,1821,1820,True,1,1,0.737619434129,3.157247435
393,1821,1820,False,0,1,0.0254083046234,0.092934093
261,1821,1820,True,0,-1,-0.00183474391793,-0.024280078
516,1821,1820,False,0,-1,-0.0174022003933,-0.091259605
591,1821,1820,True,0,-1,-0.00572660809487,-0.04102496
428,1821,1820,True,0,-1,0.00205712002659,-0.007535197
18,1821,1820,True,0,-1,-0.00183474391793,-0.024280078
203,1821,1820,False,0,-1,-0.0524289772885,-0.24196354
343,1821,1820,False,-1,-1,-0.725721465722,-3.138828065
555,1821,1820,True,0,-1,-0.00183474391793,-0.024280078
148,1831,1830,True,0,-1,-0.0614967556143,-0.280977974
68,1831,1830,False,0,-1,-0.103544378524,-0.461889345
258,1831,1830,False,0,1,0.0304824197176,0.114765651
424,1831,1830,False,0,-1,-0.0325890147625,-0.156601406
692,1831,1830,True,0,-1,-0.037844967539,-0.179215327
499,1831,1830,True,0,-1,-0.035216991267,-0.167908367
85,1831,1830,False,0,-1,-0.0247050854816,-0.122680524
59,1831,1830,True,0,-1,-0.053612826101,-0.247057091
321,1831,1830,True,0,-1,-0.0641247318864,-0.292284934
508,1831,1830,False,0,-1,-0.0772646141763,-0.348819738
414,1831,1830,False,1,1,0.419422932384,1.788195836
393,1831,1830,False,0,-1,-0.0483568733244,-0.22444317
261,1831,1830,True,1,1,0.290652086919,1.234154761
516,1831,1830,False,0,-1,-0.0299610382581,-0.145294445
591,1831,1830,False,1,1,0.684848552594,2.930198868
428,1831,1830,False,0,-1,-0.0483568733244,-0.22444317
18,1831,1830,True,0,-1,-0.0614967556143,-0.280977974
203,1831,1830,True,0,-1,-0.0904044962337,-0.405354541
343,1831,1830,True,-1,-1,-0.547672396389,-2.372765705
555,1831,1830,True,0,-1,-0.0325890147625,-0.156601406
148,1841,1840,True,0,1,0.0359536379111,0.138305759
68,1841,1840,False,-1,-1,-0.205135204103,-0.898987432
258,1841,1840,False,1,1,0.644415953138,2.756236192
424,1841,1840,True,0,-1,-0.0214484672639,-0.10866881
692,1841,1840,True,0,-1,-0.00996804641481,-0.059273897
499,1841,1840,False,0,-1,-0.101811414602,-0.454433207
85,1841,1840,False,-1,-1,-0.262537309278,-1.145962001
59,1841,1840,False,0,-1,-0.0214484672639,-0.10866881
321,1841,1840,True,0,-1,-0.0214484672639,-0.10866881
508,1841,1840,False,-1,-1,-0.251056888196,-1.096567087
414,1841,1840,True,0,-1,-0.00996804641481,-0.059273897
393,1841,1840,False,1,1,0.403327111124,1.718943001
261,1841,1840,False,0,1,0.116316585249,0.484070156
516,1841,1840,True,0,-1,-0.0329288883454,-0.158063724
591,1841,1840,True,-1,-1,-0.377341519628,-1.639911139
428,1841,1840,True,0,1,0.0244732168296,0.088910845
18,1841,1840,False,-1,-1,-0.205135204103,-0.898987432
203,1841,1840,True,1,1,0.334444584868,1.422573518
343,1841,1840,True,0,1,0.0589144798417,0.237095586
555,1841,1840,True,0,-1,-0.0214484672639,-0.10866881
148,1851,1850,True,0,1,0.0821004941393,0.336854225
68,1851,1850,False,0,1,0.0516958204474,0.206037051
258,1851,1850,False,0,-1,0.00102136390688,-0.011991574
424,1851,1850,True,0,-1,-0.0547205384039,-0.251823062
692,1851,1850,True,0,1,0.0415609291393,0.162431326
499,1851,1850,True,0,1,0.0263585920609,0.097022738
85,1851,1850,False,1,1,0.168247070374,0.707502888
59,1851,1850,False,1,1,0.320270439996,1.361588763
321,1851,1850,True,0,1,0.0263585920609,0.097022738
508,1851,1850,False,0,-1,-0.0293833100174,-0.142808749
414,1851,1850,False,-1,-1,-0.951658418823,-4.110929723
393,1851,1850,False,0,1,0.0719656028312,0.2932485
261,1851,1850,True,0,1,0.0263585920609,0.097022738
516,1851,1850,True,0,1,0.0263585920609,0.097022738
591,1851,1850,True,0,1,0.0618307117555,0.249642776
428,1851,1850,True,0,1,0.0162237007528,0.053417013
18,1851,1850,True,0,1,0.00608880944473,0.009811288
203,1851,1850,False,1,1,0.122640059372,0.511277125
343,1851,1850,True,0,1,0.0364934833691,0.140628463
555,1851,1850,True,0,1,0.0263585920609,0.097022738
148,1911,1910,True,0,-1,-0.0283830604069,-0.13850514
508,1911,1910,False,0,-1,-0.0581252251426,-0.266471846
258,1911,1910,False,0,1,0.0101067997298,0.027098832
692,1911,1910,True,0,-1,-0.00213997397119,-0.025593341
499,1911,1910,False,0,-1,0.00310864336244,-0.003010981
85,1911,1910,False,0,-1,-0.0231344433057,-0.115922781
59,1911,1910,False,0,-1,-0.00563905227108,-0.040648248
321,1911,1910,True,0,-1,-0.0283830604069,-0.13850514
68,1911,1910,False,0,1,0.0311012688319,0.117428271
304,1911,1910,True,-1,-1,-0.72469962233,-3.134431548
393,1911,1910,False,0,1,0.00660772142992,0.012043925
253,1911,1910,True,0,1,0.0625929726013,0.25292243
261,1911,1910,True,0,-1,-0.0756206161772,-0.341746379
591,1911,1910,True,0,-1,-0.0283830604069,-0.13850514
428,1911,1910,True,0,-1,-0.0283830604069,-0.13850514
284,1911,1910,True,1,1,0.671432579584,2.872476174
189,1911,1910,True,0,1,0.0800883636359,0.328196963
203,1911,1910,True,0,-1,-0.0371307560405,-0.176142407
414,1911,1910,True,1,1,0.279535821152,1.186326638
555,1911,1910,True,0,-1,-0.0283830604069,-0.13850514
148,1921,1920,True,0,1,0.0526642743843,0.210203858
508,1921,1920,True,0,1,0.070430025332,0.286641624
258,1921,1920,False,0,1,0.0831198476036,0.341240029
692,1921,1920,False,0,-1,-0.0310885521429,-0.150145613
499,1921,1920,True,0,1,0.0552022388386,0.221123539
85,1921,1920,False,1,1,0.171948602807,0.723428861
59,1921,1920,False,0,1,0.098347634097,0.406758114
321,1921,1920,True,0,1,0.0552022388386,0.221123539
68,1921,1920,False,-1,-1,-0.173214560422,-0.761647744
304,1921,1920,True,-1,-1,-0.944755748488,-4.081230742
393,1921,1920,False,0,-1,-0.0285505876886,-0.139225932
253,1921,1920,False,1,1,0.24301160683,1.029179926
261,1921,1920,True,0,1,0.0552022388386,0.221123539
591,1921,1920,True,0,1,0.0552022388386,0.221123539
428,1921,1920,True,0,1,0.0526642743843,0.210203858
284,1921,1920,True,0,1,0.0628161319691,0.253882581
189,1921,1920,False,0,-1,-0.0463163386363,-0.215663698
203,1921,1920,True,1,1,0.121189313953,0.505035242
414,1921,1920,False,0,1,0.0678920608777,0.275721943
555,1921,1920,True,0,1,0.0552022388386,0.221123539
148,1941,1940,True,0,1,0.0600014987629,0.241772523
508,1941,1940,False,0,1,0.034386437892,0.131562826
258,1941,1940,False,0,1,0.0952222076057,0.393310857
692,1941,1940,False,0,-1,0.00236761186151,-0.006199295
499,1941,1940,False,0,1,0.082414677054,0.338206008
85,1941,1940,True,1,1,0.152856094507,0.641282675
59,1941,1940,False,0,1,0.0407902030516,0.15911525
321,1941,1940,True,0,1,0.0632033813427,0.255548735
68,1941,1940,False,0,-1,-0.0968907492747,-0.433261872
304,1941,1940,True,0,1,0.0632033813427,0.255548735
393,1941,1940,False,1,1,0.120837268477,0.503520554
253,1941,1940,True,0,1,0.0600014987629,0.241772523
261,1941,1940,False,0,1,0.0471939684437,0.186667675
591,1941,1940,True,0,1,0.0632033813427,0.255548735
428,1941,1940,True,0,1,0.0664052639225,0.269324947
284,1941,1940,True,-1,-1,-0.974206585207,-4.207943999
189,1941,1940,False,0,-1,-0.084083218723,-0.378157023
203,1941,1940,True,1,1,0.159259859899,0.6688351
414,1941,1940,True,0,1,0.0535977336033,0.214220099
555,1941,1940,True,0,1,0.0664052639225,0.269324947
148,1951,1950,True,0,1,0.070675668189,0.287698511
508,1951,1950,True,0,1,0.0195204260233,0.067601289
258,1951,1950,False,0,1,0.103561180943,0.429189582
692,1951,1950,False,0,-1,-0.00971114066292,-0.058168551
499,1951,1950,True,0,1,0.0524059387777,0.20909236
85,1951,1950,False,0,1,0.030482263763,0.11476498
59,1951,1950,False,0,-1,-0.0499045450889,-0.231102082
321,1951,1950,True,0,1,0.0560598846135,0.22481359
68,1951,1950,False,1,1,0.355683445007,1.513954458
304,1951,1950,True,0,1,0.0450980471062,0.1776499
393,1951,1950,False,-1,-1,-0.122983462269,-0.545526684
253,1951,1950,False,-1,-1,-0.207024217189,-0.907114977
261,1951,1950,True,0,1,0.0560598846135,0.22481359
591,1951,1950,True,0,1,0.0560598846135,0.22481359
428,1951,1950,True,0,1,0.070675668189,0.287698511
284,1951,1950,True,-1,-1,-0.879350254924,-3.799821314
189,1951,1950,False,0,1,0.0341362095988,0.13048621
203,1951,1950,False,1,1,0.275296636155,1.168087396
414,1951,1950,False,0,1,0.0633677765175,0.256256051
555,1951,1950,True,0,1,0.0560598846135,0.22481359
148,231,230,True,0,-1,-0.0307150823201,-0.148538746
508,231,230,True,0,1,0.0171642813549,0.057463894
258,231,230,False,0,-1,-0.00803538371274,-0.050958548
692,231,230,True,0,1,0.0146443148946,0.04662165
499,231,230,True,0,-1,-0.0256751493995,-0.126854258
85,231,230,False,-1,-1,-0.260032035318,-1.135182972
59,231,230,False,0,-1,-0.0659946134612,-0.300330165
321,231,230,True,0,-1,-0.00803538371274,-0.050958548
68,231,230,False,0,-1,-0.0407949483936,-0.191907723
304,231,230,True,1,1,0.982311456791,4.210043437
393,231,230,False,-1,-1,-0.131513743055,-0.582228516
253,231,230,True,0,-1,-0.0382749819333,-0.181065479
261,231,230,True,0,-1,-0.0382749819333,-0.181065479
139,231,230,False,0,-1,-0.0281951158598,-0.137696502
591,231,230,True,0,-1,-0.015595283326,-0.083485281
428,231,230,True,0,-1,-0.0181152497863,-0.094327525
284,231,230,True,0,-1,-0.0559147473877,-0.256961188
203,231,230,False,-1,-1,-0.116393943829,-0.51717505
343,231,230,True,0,-1,-0.0307150823201,-0.148538746
555,231,230,True,0,-1,-0.0256751493995,-0.126854258
148,241,240,True,0,-1,-0.00810691200874,-0.051266301
508,241,240,True,0,-1,-0.0154772443106,-0.082977414
258,241,240,False,0,-1,-0.0768966817865,-0.347236696
692,241,240,True,0,1,0.0483989703668,0.191852238
499,241,240,False,0,-1,-0.0031933569084,-0.030125558
85,241,240,True,0,-1,-0.0228475768449,-0.114688528
59,241,240,False,0,1,0.00909053049381,0.022726298
321,241,240,True,0,-1,-0.00565013434236,-0.040695929
68,241,240,False,-1,-1,-0.138316119262,-0.611495978
304,241,240,True,0,-1,-0.00565013434236,-0.040695929
393,241,240,False,-1,-1,-0.366796426199,-1.594540505
253,241,240,True,-1,-1,-0.477351413516,-2.070207212
261,241,240,False,1,1,0.431656259826,1.840830156
139,241,240,True,0,-1,-0.0031933569084,-0.030125558
591,241,240,True,0,-1,-0.0105636894427,-0.061836672
428,241,240,True,0,-1,-0.000736579474441,-0.019555187
284,241,240,False,1,1,0.709272116836,3.035282109
203,241,240,False,0,1,0.0189176404621,0.065007783
343,241,240,True,0,-1,-0.000736579474441,-0.019555187
555,241,240,True,0,-1,-0.00565013434236,-0.040695929
148,251,250,True,0,-1,-0.0126407453906,-0.070773278
508,251,250,True,0,1,0.0393041103325,0.152721284
258,251,250,False,0,-1,-0.0184123960007,-0.095606007
692,251,250,True,0,-1,-0.0126407453906,-0.070773278
499,251,250,True,0,-1,-0.0184123960007,-0.095606007
85,251,250,False,-1,-1,-0.197333565145,-0.865420607
59,251,250,False,-1,-1,-0.116530456372,-0.5177624
321,251,250,True,0,-1,-0.0184123960007,-0.095606007
68,251,250,False,1,1,0.333658291678,1.419190464
304,251,250,True,0,-1,-0.0588139502711,-0.26943511
393,251,250,False,0,-1,-0.00686909478052,-0.045940549
253,251,250,False,-1,-1,-0.35893978246,-1.56073702
261,251,250,True,0,-1,-0.0184123960007,-0.095606007
139,251,250,False,0,1,0.00467420643962,0.003724909
591,251,250,True,0,-1,-0.0126407453906,-0.070773278
428,251,250,False,-1,-1,-0.226191818196,-0.989584252
284,251,250,False,1,1,0.853106847282,3.654136077
203,251,250,False,0,-1,-0.0299556972208,-0.145271465
343,251,250,True,0,-1,-0.0299556972208,-0.145271465
555,251,250,True,0,-1,-0.0184123960007,-0.095606007
483,2011,2010,True,0,1,0.110243019143,0.457938425
148,2011,2010,True,0,1,0.0223795922776,0.079902952
508,2011,2010,True,0,1,0.0663113058267,0.268920689
258,2011,2010,False,1,1,0.369839507515,1.574861413
424,2011,2010,False,1,1,0.305938833537,1.299926524
692,2011,2010,False,0,-1,-0.0295397052573,-0.143481645
85,2011,2010,False,0,1,0.0583237216084,0.234553828
59,2011,2010,False,0,-1,-0.0175583290461,-0.091931354
321,2011,2010,True,0,1,0.0423485529395,0.165820105
68,2011,2010,False,0,1,0.0782926820378,0.32047098
304,2011,2010,True,0,1,0.0423485529395,0.165820105
393,2011,2010,False,-1,-1,-0.580683019106,-2.514795066
139,2011,2010,True,0,1,0.0423485529395,0.165820105
499,2011,2010,False,0,1,0.0263733845029,0.097086383
550,2011,2010,True,0,1,0.0663113058267,0.268920689
591,2011,2010,True,0,1,0.0423485529395,0.165820105
428,2011,2010,True,0,1,0.0423485529395,0.165820105
203,2011,2010,True,0,1,0.0303671764959,0.114269813
343,2011,2010,True,-1,-1,-0.684521614641,-2.961564262
555,2011,2010,True,0,1,0.0423485529395,0.165820105
483,2031,2030,True,0,-1,-0.0277142670161,-0.135627633
148,2031,2030,True,0,1,0.0821574749652,0.337099387
508,2031,2030,True,0,1,0.0481495548503,0.190779119
258,2031,2030,True,0,-1,-0.0904981196432,-0.405757359
424,2031,2030,False,0,1,0.053381542453,0.213289929
692,2031,2030,False,0,1,0.118781388881,0.49467506
85,2031,2030,False,0,1,0.0376855794124,0.145757498
59,2031,2030,True,0,1,0.0664615116922,0.269566955
321,2031,2030,True,0,1,0.0167576285367,0.055714256
68,2031,2030,False,0,-1,-0.0198662853796,-0.101861417
304,2031,2030,True,-1,-1,-0.977320036665,-4.221339733
393,2031,2030,False,1,1,0.21295716759,0.899869648
139,2031,2030,True,0,1,0.0664615116922,0.269566955
499,2031,2030,True,0,1,0.0664615116922,0.269566955
550,2031,2030,True,0,1,0.0795414811638,0.325843982
591,2031,2030,True,0,1,0.0664615116922,0.269566955
428,2031,2030,False,0,1,0.0716934995273,0.292077766
203,2031,2030,True,0,1,0.069077505726,0.280822361
343,2031,2030,True,0,1,0.069077505726,0.280822361
555,2031,2030,True,0,1,0.0664615116922,0.269566955
483,2041,2040,False,0,-1,-0.0412804805228,-0.193996742
148,2041,2040,True,0,-1,-0.00640505765345,-0.043944013
508,2041,2040,True,0,-1,-0.0462626837567,-0.215432846
258,2041,2040,False,0,-1,-0.0911025130937,-0.408357783
424,2041,2040,True,0,-1,-0.0761559033922,-0.344049471
692,2041,2040,False,0,-1,-0.0761559033922,-0.344049471
85,2041,2040,True,0,-1,-0.0163694643536,-0.086816222
59,2041,2040,False,-1,-1,-0.116013529495,-0.515538304
321,2041,2040,True,0,-1,-0.0562270902244,-0.258305054
68,2041,2040,False,0,1,0.0135237552819,0.041800403
304,2041,2040,True,0,-1,-0.0562270902244,-0.258305054
393,2041,2040,False,1,1,1.0,4.286149014
139,2041,2040,True,0,-1,-0.0661914969245,-0.301177263
499,2041,2040,False,0,-1,-0.0562270902244,-0.258305054
550,2041,2040,True,0,-1,-0.0911025130937,-0.408357783
591,2041,2040,True,0,-1,-0.0562270902244,-0.258305054
428,2041,2040,True,0,-1,-0.081138106626,-0.365485575
203,2041,2040,False,0,1,0.0832746007882,0.34190586
343,2041,2040,True,0,-1,-0.0313160740551,-0.151124534
555,2041,2040,True,0,-1,-0.0562270902244,-0.258305054
483,2051,2050,False,0,1,0.0935268924185,0.386016704
148,2051,2050,True,0,-1,-0.0308352926135,-0.149055955
508,2051,2050,True,-1,-1,-0.208495556978,-0.913445468
258,2051,2050,False,1,1,0.164590998118,0.691772509
424,2051,2050,True,1,1,0.271187156783,1.150406217
692,2051,2050,False,0,-1,-0.0308352926135,-0.149055955
85,2051,2050,False,1,1,0.217889077451,0.921089363
59,2051,2050,False,-1,-1,-0.190729530611,-0.837006517
321,2051,2050,True,0,1,0.0757608660518,0.309577753
68,2051,2050,False,1,1,0.253421130416,1.073967266
304,2051,2050,True,0,1,0.0579948394526,0.233138801
393,2051,2050,False,-1,-1,-0.812540455772,-3.512369812
139,2051,2050,False,-1,-1,-0.244027609944,-1.066323371
499,2051,2050,True,0,1,0.0757608660518,0.309577753
550,2051,2050,True,1,1,0.146824971751,0.615333558
591,2051,2050,True,0,1,0.0757608660518,0.309577753
428,2051,2050,True,0,1,0.0224627867191,0.080260899
203,2051,2050,False,0,1,0.0935268924185,0.386016704
343,2051,2050,True,0,-1,-0.0308352926135,-0.149055955
555,2051,2050,True,0,1,0.0757608660518,0.309577753
148,311,310,True,0,1,0.061024777355,0.246175215
508,311,310,True,0,-1,-0.102450417881,-0.457182541
258,311,310,False,0,1,0.014317578683,0.045215856
424,311,310,False,1,1,0.399651967553,1.703130567
692,311,310,True,0,1,0.014317578683,0.045215856
499,311,310,False,0,-1,0.00264077895684,-0.005023984
85,311,310,False,0,-1,-0.00903602076926,-0.055263824
59,311,310,False,0,1,0.0376711779028,0.145695535
321,311,310,True,1,1,0.703248758572,3.009366399
68,311,310,False,-1,-1,-0.324309611515,-1.411739496
428,311,310,True,0,-1,-0.0557432194413,-0.256223183
393,311,310,False,0,1,0.0960551763009,0.396894734
253,311,310,False,1,1,0.259530371537,1.10025249
261,311,310,True,-1,-1,-0.114127217607,-0.507422381
550,311,310,True,0,-1,-0.0440664197152,-0.205983343
591,311,310,True,-1,-1,-0.114127217607,-0.507422381
304,311,310,True,-1,-1,-0.125804017333,-0.557662221
284,311,310,True,-1,-1,-0.394370409639,-1.713178535
414,311,310,True,-1,-1,-0.114127217607,-0.507422381
555,311,310,True,-1,-1,-0.114127217607,-0.507422381
148,321,320,True,0,1,0.0600594980581,0.242022067
