#id	rank	argument	turkID
arg135922	0.64912	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A2FLN8OQXUNWSL
arg159445	0.35088	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A2HBN2RSSBWF3T
arg339484	0.64912	because its better for young kids that have to do school work and its healthier for their eyes. When kids need to do their homework they need to do more reading than watching tv. :-)	A2HBN2RSSBWF3T
arg345719	0.50000	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A1MV5M3IOQNSM0
arg213472	0.50000	books is well better than tv because it is cheaper to buy a book <br/> if you wanted to buy a tv it would be really dear and you have to buy a tv licence <br/> books can help you learn <br/> a lot of the stuff on tv is either violent or not right for kids <br/> so books are well better	A1MV5M3IOQNSM0
arg213472	0.50000	books is well better than tv because it is cheaper to buy a book <br/> if you wanted to buy a tv it would be really dear and you have to buy a tv licence <br/> books can help you learn <br/> a lot of the stuff on tv is either violent or not right for kids <br/> so books are well better	A1LXI23P7WQHRA
arg213296	0.50000	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	A1LXI23P7WQHRA
arg317750	0.50000	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A24U7LOIBA9T5S
arg213294	0.50000	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	A24U7LOIBA9T5S
arg585714	0.35088	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A1Z8CREOIB02P2
arg135647	0.64912	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books	A1Z8CREOIB02P2
arg223675	0.35088	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	A2D73WP8ZDI2KK
arg213296	0.64912	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	A2D73WP8ZDI2KK
arg585714	0.35088	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	AKFT2NYZ8NYAJ
arg213294	0.64912	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	AKFT2NYZ8NYAJ
arg345719	0.35088	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A2VKRLDB9WU0KR
arg213555	0.64912	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A2VKRLDB9WU0KR
arg213296	0.35088	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	ADKH0MU4HD6Q7
arg135702	0.64912	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart	ADKH0MU4HD6Q7
arg135702	0.35088	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart	A1WLWS9AI05SCX
arg213472	0.64912	books is well better than tv because it is cheaper to buy a book <br/> if you wanted to buy a tv it would be really dear and you have to buy a tv licence <br/> books can help you learn <br/> a lot of the stuff on tv is either violent or not right for kids <br/> so books are well better	A1WLWS9AI05SCX
arg317750	0.35088	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A3NKA5KYYMG44F
arg161579	0.64912	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A3NKA5KYYMG44F
arg345719	0.35088	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A1KYPAJ81BMK6Q
arg317750	0.64912	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A1KYPAJ81BMK6Q
arg213555	0.35088	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	AMIZ0XPW3R664
arg135702	0.64912	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart	AMIZ0XPW3R664
arg345719	0.35088	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A27M49WVNHP3JL
arg497712	0.64912	books even reduce our electricity bills! which uses much of our spending money	A27M49WVNHP3JL
arg218503	0.35088	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	A1JA9DQVVUC2RN
arg135553	0.64912	books make you more intelligent. they can also say what people are thinking.	A1JA9DQVVUC2RN
arg339484	0.09615	because its better for young kids that have to do school work and its healthier for their eyes. When kids need to do their homework they need to do more reading than watching tv. :-)	ADUJUZANFOWKW
arg135650	0.17788	If those who have actually read a book, then there is really no debate.	ADUJUZANFOWKW
arg569496	0.09615	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.	ADUJUZANFOWKW
arg135922	0.25962	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	ADUJUZANFOWKW
arg218503	0.09615	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	ADUJUZANFOWKW
arg315568	0.09615	While there are benifits to TV, i think books are better overal for learning as they require more focus.	ADUJUZANFOWKW
arg135648	0.17788	One Flew over the Cuckoos Nest, East of Eden, Nabokov's Lolita, 1984, Martian Chronicles - I could go on and on. For real. There's very little that beats the world described in books.	ADUJUZANFOWKW
arg345723	0.07157	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A265XKF8DSIKDL
arg135648	0.13240	One Flew over the Cuckoos Nest, East of Eden, Nabokov's Lolita, 1984, Martian Chronicles - I could go on and on. For real. There's very little that beats the world described in books.	A265XKF8DSIKDL
arg135922	0.07157	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A265XKF8DSIKDL
arg345719	0.10199	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A265XKF8DSIKDL
arg223675	0.07157	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	A265XKF8DSIKDL
arg135553	0.24494	books make you more intelligent. they can also say what people are thinking.	A265XKF8DSIKDL
arg135560	0.10199	books are always better than tv coz. books give more knowledge than tv does.	A265XKF8DSIKDL
arg585714	0.07157	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A265XKF8DSIKDL
arg136716	0.13240	All TV shows are written down as scripts (a form of book) first...	A265XKF8DSIKDL
arg345723	0.17544	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A2QFSX7BWT3BQ3
arg213296	0.32456	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	A2QFSX7BWT3BQ3
arg315568	0.17544	While there are benifits to TV, i think books are better overal for learning as they require more focus.	A2QFSX7BWT3BQ3
arg497712	0.32456	books even reduce our electricity bills! which uses much of our spending money	A2QFSX7BWT3BQ3
arg159445	0.35088	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	ACR9ROATT4DQP
arg223675	0.64912	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	ACR9ROATT4DQP
arg135560	0.12088	books are always better than tv coz. books give more knowledge than tv does.	A20IKZ082TZP6P
arg213296	0.22363	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	A20IKZ082TZP6P
arg135648	0.31097	One Flew over the Cuckoos Nest, East of Eden, Nabokov's Lolita, 1984, Martian Chronicles - I could go on and on. For real. There's very little that beats the world described in books.	A20IKZ082TZP6P
arg569496	0.12088	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.	A20IKZ082TZP6P
arg161579	0.22363	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A20IKZ082TZP6P
arg135560	0.30922	books are always better than tv coz. books give more knowledge than tv does.	A2MA8UBXR667C1
arg213294	0.20457	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	A2MA8UBXR667C1
arg345719	0.20457	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A2MA8UBXR667C1
arg585714	0.07315	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A2MA8UBXR667C1
arg213555	0.07315	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A2MA8UBXR667C1
arg569496	0.13533	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.	A2MA8UBXR667C1
arg585714	0.35088	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A6JOY8RYUZXTM
arg569496	0.64912	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.	A6JOY8RYUZXTM
arg273350	0.50000	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .	AIY9TLE8ZYV6K
arg585714	0.50000	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	AIY9TLE8ZYV6K
arg345723	0.05254	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A24GO5LYDQE2T1
arg135647	0.09720	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books	A24GO5LYDQE2T1
arg218503	0.05254	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	A24GO5LYDQE2T1
arg213294	0.09720	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	A24GO5LYDQE2T1
arg585714	0.35026	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A24GO5LYDQE2T1
arg223675	0.35026	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	A24GO5LYDQE2T1
arg213555	0.35088	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A25R2SAOT0YIAP
arg135650	0.64912	If those who have actually read a book, then there is really no debate.	A25R2SAOT0YIAP
arg136716	0.06179	All TV shows are written down as scripts (a form of book) first...	A2F2I5X8WFCHDA
arg317750	0.11432	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A2F2I5X8WFCHDA
arg213555	0.41194	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A2F2I5X8WFCHDA
arg159445	0.41194	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A2F2I5X8WFCHDA
arg218503	0.35088	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	A3KMNX2P2QP9JU
arg135702	0.64912	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart	A3KMNX2P2QP9JU
arg213296	0.35088	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	AQZJGB10SH41L
arg345719	0.64912	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	AQZJGB10SH41L
arg223675	0.17544	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	A2HO6I23V0847M
arg339484	0.32456	because its better for young kids that have to do school work and its healthier for their eyes. When kids need to do their homework they need to do more reading than watching tv. :-)	A2HO6I23V0847M
arg135637	0.17544	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.	A2HO6I23V0847M
arg136716	0.32456	All TV shows are written down as scripts (a form of book) first...	A2HO6I23V0847M
arg345723	0.35088	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A3NXR67FQW3N7E
arg317750	0.64912	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A3NXR67FQW3N7E
arg345719	0.08772	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	A3N6NSMNK5C7BM
arg135650	0.16228	If those who have actually read a book, then there is really no debate.	A3N6NSMNK5C7BM
arg159445	0.08772	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A3N6NSMNK5C7BM
arg273350	0.16228	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .	A3N6NSMNK5C7BM
arg497712	0.08772	books even reduce our electricity bills! which uses much of our spending money	A3N6NSMNK5C7BM
arg135637	0.16228	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.	A3N6NSMNK5C7BM
arg136716	0.08772	All TV shows are written down as scripts (a form of book) first...	A3N6NSMNK5C7BM
arg663779	0.16228	books are better than TV because TV can make you blind. your eyes can also hurt alot if you watch to much.	A3N6NSMNK5C7BM
arg345723	0.35088	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A6SPXGHMGORB2
arg161579	0.64912	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A6SPXGHMGORB2
arg317750	0.35088	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A10GCZ6Y6TES0C
arg497712	0.64912	books even reduce our electricity bills! which uses much of our spending money	A10GCZ6Y6TES0C
arg135702	0.35088	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart	A3D45BRT89JBKR
arg663779	0.64912	books are better than TV because TV can make you blind. your eyes can also hurt alot if you watch to much.	A3D45BRT89JBKR
arg218503	0.03907	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	A23AATS9XFHHZM
arg317750	0.03907	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A23AATS9XFHHZM
arg135647	0.06506	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books	A23AATS9XFHHZM
arg135650	0.05012	If those who have actually read a book, then there is really no debate.	A23AATS9XFHHZM
arg135922	0.05012	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A23AATS9XFHHZM
arg569496	0.02246	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.	A23AATS9XFHHZM
arg223675	0.04156	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	A23AATS9XFHHZM
arg273350	0.02246	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .	A23AATS9XFHHZM
arg161579	0.04156	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A23AATS9XFHHZM
arg159445	0.03907	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A23AATS9XFHHZM
arg135560	0.03907	books are always better than tv coz. books give more knowledge than tv does.	A23AATS9XFHHZM
arg497712	0.06506	books even reduce our electricity bills! which uses much of our spending money	A23AATS9XFHHZM
arg663779	0.14975	books are better than TV because TV can make you blind. your eyes can also hurt alot if you watch to much.	A23AATS9XFHHZM
arg135637	0.14975	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.	A23AATS9XFHHZM
arg213555	0.02246	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A23AATS9XFHHZM
arg339484	0.04156	because its better for young kids that have to do school work and its healthier for their eyes. When kids need to do their homework they need to do more reading than watching tv. :-)	A23AATS9XFHHZM
arg136716	0.05779	All TV shows are written down as scripts (a form of book) first...	A23AATS9XFHHZM
arg585714	0.02246	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	A23AATS9XFHHZM
arg135553	0.04156	books make you more intelligent. they can also say what people are thinking.	A23AATS9XFHHZM
arg497712	0.35088	books even reduce our electricity bills! which uses much of our spending money	A2L47FLTB4L2SK
arg161579	0.64912	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A2L47FLTB4L2SK
arg136716	0.35088	All TV shows are written down as scripts (a form of book) first...	A2DQK6VEAFTFBN
arg135922	0.64912	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A2DQK6VEAFTFBN
arg213555	0.06179	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A358NMAYEYCZXU
arg213472	0.11432	books is well better than tv because it is cheaper to buy a book <br/> if you wanted to buy a tv it would be really dear and you have to buy a tv licence <br/> books can help you learn <br/> a lot of the stuff on tv is either violent or not right for kids <br/> so books are well better	A358NMAYEYCZXU
arg135560	0.41194	books are always better than tv coz. books give more knowledge than tv does.	A358NMAYEYCZXU
arg315568	0.41194	While there are benifits to TV, i think books are better overal for learning as they require more focus.	A358NMAYEYCZXU
arg159445	0.25974	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A1410WUJ4F9LH1
arg213472	0.37013	books is well better than tv because it is cheaper to buy a book <br/> if you wanted to buy a tv it would be really dear and you have to buy a tv licence <br/> books can help you learn <br/> a lot of the stuff on tv is either violent or not right for kids <br/> so books are well better	A1410WUJ4F9LH1
arg345723	0.37013	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A1410WUJ4F9LH1
arg135560	0.50000	books are always better than tv coz. books give more knowledge than tv does.	A1C7COAZ7H076U
arg317750	0.50000	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	A1C7COAZ7H076U
arg136716	0.17544	All TV shows are written down as scripts (a form of book) first...	A1XDVD860H3PX4
arg135647	0.32456	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books	A1XDVD860H3PX4
arg159445	0.17544	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	A1XDVD860H3PX4
arg161579	0.32456	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!	A1XDVD860H3PX4
arg213294	0.17544	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	A235FA9GPFO6JI
arg345723	0.32456	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)	A235FA9GPFO6JI
arg213555	0.17544	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	A235FA9GPFO6JI
arg135922	0.32456	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A235FA9GPFO6JI
arg213294	0.17544	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)	A1LFFY1IGRXZEA
arg135922	0.32456	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills	A1LFFY1IGRXZEA
arg213296	0.17544	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	A1LFFY1IGRXZEA
arg497712	0.32456	books even reduce our electricity bills! which uses much of our spending money	A1LFFY1IGRXZEA
arg135560	0.41194	books are always better than tv coz. books give more knowledge than tv does.	A32BR6B5I4R8AK
