#id	rank	argument	turkID
arg106273	0.02003	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	ADUJUZANFOWKW
arg122478	0.35088	i think, the india is not ready to lead the world because of many reasons.. <br/> 1.) the politians of our country are involved in black money cases. they try to gain or earn money as possible. <br/> 2.) they always try to make a big issue of useless topics. e.g., if a politian says something about another politian, they try to make it a big issue .	A265XKF8DSIKDL
arg124182	0.64912	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A265XKF8DSIKDL
arg118415	0.35088	As we know that India is fully filled with corruption. Each and every person have no time to help others, his only aim is to earn money in any way.Our manners and civilization are reducing and reducing every day.	A1WIZQLYFV4YKO
arg133652	0.64912	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A1WIZQLYFV4YKO
arg649666	0.07547	India has Strong Military Neighbors (China & Pakistan)...India has bad relation with Pakistan as they have territorial disputes and also fought 4 wars for this... and as far as china , India relation also become tense with china...due rise of territorial disputes and India interference in Pakistan....as Pakistan China has long term plans ....for example Pak China Economic Corridor and Gawadar Mega Oil City....	AVWZJ14OPTJD5
arg110540	0.17170	no way! screw off! China will dominate, if not, US will. india will never get the chance to ruin the world!	AVWZJ14OPTJD5
arg118415	0.07547	As we know that India is fully filled with corruption. Each and every person have no time to help others, his only aim is to earn money in any way.Our manners and civilization are reducing and reducing every day.	AVWZJ14OPTJD5
arg127723	0.07547	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	AVWZJ14OPTJD5
arg129488	0.20377	Russell Peters is a master at making fun of these people.	AVWZJ14OPTJD5
arg122478	0.07547	i think, the india is not ready to lead the world because of many reasons.. <br/> 1.) the politians of our country are involved in black money cases. they try to gain or earn money as possible. <br/> 2.) they always try to make a big issue of useless topics. e.g., if a politian says something about another politian, they try to make it a big issue .	AVWZJ14OPTJD5
arg118214	0.13962	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	AVWZJ14OPTJD5
arg124182	0.10755	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	AVWZJ14OPTJD5
arg123962	0.07547	Ha ha, no. <br/> India was most successful when it was ruled by other empires, they cant even lead themselves.	AVWZJ14OPTJD5
arg132199	0.35088	according to a recent report 50% scientists in NASA are indian IITians, just imagine that if those scientists will join ISRO then our status,value and astronomical knowledge of india will definetly increase. <br/> Now,think abt. IITians,students who are qualifying iit, they are known to be superbrain.If India is capable of opening hitech institutions,then why we are unable provide them a perfect job of their level.we are giving international status of education.then why unable to take best advantages from them.this is due to brain drain,lack of industrial development,suitable working environment as well as proper salary.so its the need of the hour to improve our industrial sector.	A218JG02Z92F4Q
arg124182	0.64912	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A218JG02Z92F4Q
arg119997	0.25000	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	A2PXBMERYNBYR5
arg128469	0.25000	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A2PXBMERYNBYR5
arg123178	0.25000	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	A2PXBMERYNBYR5
arg108959	0.25000	india is is good adopter but a bad developer and leader should be a great developer	A2PXBMERYNBYR5
arg124182	0.50000	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A3FB4IOP8KXFJE
arg119997	0.50000	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	A3FB4IOP8KXFJE
arg119997	0.17544	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	A24GO5LYDQE2T1
arg217848	0.32456	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	A24GO5LYDQE2T1
arg118214	0.17544	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	A24GO5LYDQE2T1
arg133652	0.32456	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A24GO5LYDQE2T1
arg106273	0.35088	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	A2JPWHC2OLVWU4
arg127723	0.64912	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A2JPWHC2OLVWU4
arg110562	0.35088	India does not have the potential to lead the world because the country is full of corruption, corruption in politicians ,numerous religion, fight between various religions, and a lot more............................	AI46QXF9WCXNB
arg128469	0.64912	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	AI46QXF9WCXNB
arg649666	0.35088	India has Strong Military Neighbors (China & Pakistan)...India has bad relation with Pakistan as they have territorial disputes and also fought 4 wars for this... and as far as china , India relation also become tense with china...due rise of territorial disputes and India interference in Pakistan....as Pakistan China has long term plans ....for example Pak China Economic Corridor and Gawadar Mega Oil City....	A21D5FN7P2JGQ2
arg125382	0.64912	with the cream layer quota system i don't prefer india to be leading the world in near future..... <br/> yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	A21D5FN7P2JGQ2
arg125382	0.41194	with the cream layer quota system i don't prefer india to be leading the world in near future..... <br/> yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	A2VZ1F4JYSJW8Y
arg118214	0.41194	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	A2VZ1F4JYSJW8Y
arg126375	0.06179	well, India is finding difficult to manage itself first...so there's no question of leading the world so far....but still if we compare so lets have a look at the following points: <br/> 1. almost 90% of India is illiterate(don't be sure of the percentage), so an illiterate country can't lead the world.... <br/> 2.India is more into castes, politics, religions and less into development. <br/> 3.the most important thing is that India doesn't have confidence on itself and is still cursing itself... <br/> So if it goes on so then it is difficult or even impossible to say that "INDIA WILL LEAD THE WORLD WHEN IT CANNOT LEAD ITSELF!!"	A2VZ1F4JYSJW8Y
arg127723	0.11432	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A2VZ1F4JYSJW8Y
arg128469	0.17544	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	AYC41SV9FDL6U
arg129488	0.32456	Russell Peters is a master at making fun of these people.	AYC41SV9FDL6U
arg217848	0.17544	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	AYC41SV9FDL6U
arg133725	0.32456	i m student of class 11 .I have to take part in dbt. that' s why asked you,plz.give me more datas.i will be highly obliged to you	AYC41SV9FDL6U
arg122478	0.35088	i think, the india is not ready to lead the world because of many reasons.. <br/> 1.) the politians of our country are involved in black money cases. they try to gain or earn money as possible. <br/> 2.) they always try to make a big issue of useless topics. e.g., if a politian says something about another politian, they try to make it a big issue .	A1LFFY1IGRXZEA
arg106273	0.64912	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	A1LFFY1IGRXZEA
arg133652	0.50000	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A1QYP69KF4KUUZ
arg207311	0.50000	nope last time i checked rags were for scrubbing toilets not fricken headgear. Whooo! USA	A1QYP69KF4KUUZ
arg118214	0.17544	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	A3OOCFPZ10O7EQ
arg123178	0.32456	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	A3OOCFPZ10O7EQ
arg108959	0.17544	india is is good adopter but a bad developer and leader should be a great developer	A3OOCFPZ10O7EQ
arg106273	0.32456	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	A3OOCFPZ10O7EQ
arg128469	0.17544	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A1LX01YCTICO4V
arg155750	0.32456	stupid india they actually really suck. so, BOO INDIA BOO!	A1LX01YCTICO4V
arg206923	0.17544	this does not even make sense no one country should lead the world we all started together and thats the way it should end and everyone has there ways this is just not logical at all	A1LX01YCTICO4V
arg133725	0.32456	i m student of class 11 .I have to take part in dbt. that' s why asked you,plz.give me more datas.i will be highly obliged to you	A1LX01YCTICO4V
arg123178	0.35088	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	AOICOQNK3UCB2
arg133652	0.64912	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	AOICOQNK3UCB2
arg132199	0.35088	according to a recent report 50% scientists in NASA are indian IITians, just imagine that if those scientists will join ISRO then our status,value and astronomical knowledge of india will definetly increase. <br/> Now,think abt. IITians,students who are qualifying iit, they are known to be superbrain.If India is capable of opening hitech institutions,then why we are unable provide them a perfect job of their level.we are giving international status of education.then why unable to take best advantages from them.this is due to brain drain,lack of industrial development,suitable working environment as well as proper salary.so its the need of the hour to improve our industrial sector.	ATADQXPHL10Y8
arg110562	0.64912	India does not have the potential to lead the world because the country is full of corruption, corruption in politicians ,numerous religion, fight between various religions, and a lot more............................	ATADQXPHL10Y8
arg105946	0.35026	Nah, they can't even organize their damned streets! They bathe in the same river in which they bury their dead and defecate in - the Ganges! They're extremely poor - they can't even manage their own budget, much less a planet! <br/> I'm going to get down-voted and insulted, but everything I have written is the truth.	A1GCFBN6JARDS9
arg128469	0.35026	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A1GCFBN6JARDS9
arg118660	0.05254	India has the potential to lead because it has the second largest man power n third largest army in the world n it is a country full of hopes n aspirations n for Indians nothing is impossible, n we r proud to be Indians n we will lead the world n be the king of the world in every manner. even 34% scientists in NASA are Indians.	A1GCFBN6JARDS9
arg108959	0.09720	india is is good adopter but a bad developer and leader should be a great developer	A1GCFBN6JARDS9
arg118415	0.05254	As we know that India is fully filled with corruption. Each and every person have no time to help others, his only aim is to earn money in any way.Our manners and civilization are reducing and reducing every day.	A1GCFBN6JARDS9
arg207311	0.09720	nope last time i checked rags were for scrubbing toilets not fricken headgear. Whooo! USA	A1GCFBN6JARDS9
arg119997	0.04570	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	A2UC506YHY1ZBF
arg108968	0.08454	When the U.S. fought the Brits for their independence, the Brits wore a red uniform. Every time the Americans saw a British soldier, they would yell, "The red coats are coming, the red coats are coming." <br/> If India ever tried to take over the U.S., Americans would be forced to yell, "The red dots are coming, the red dots are coming." ;)	A2UC506YHY1ZBF
arg118518	0.04570	India... where they have like a whole class of opressed people and a huge wealth differences? And with a language that the majority of the world can't understand and doesn't want to understand? India's education quality has nothing compared to Western education and it's the superpowers that control the world's economy. <br/> I highly doubt India will ever lead the world, and it doesn't even have the potential to. It should leave that to the superpowers.	A2UC506YHY1ZBF
arg123178	0.08454	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	A2UC506YHY1ZBF
arg105946	0.30464	Nah, they can't even organize their damned streets! They bathe in the same river in which they bury their dead and defecate in - the Ganges! They're extremely poor - they can't even manage their own budget, much less a planet! <br/> I'm going to get down-voted and insulted, but everything I have written is the truth.	A2UC506YHY1ZBF
arg126375	0.30464	well, India is finding difficult to manage itself first...so there's no question of leading the world so far....but still if we compare so lets have a look at the following points: <br/> 1. almost 90% of India is illiterate(don't be sure of the percentage), so an illiterate country can't lead the world.... <br/> 2.India is more into castes, politics, religions and less into development. <br/> 3.the most important thing is that India doesn't have confidence on itself and is still cursing itself... <br/> So if it goes on so then it is difficult or even impossible to say that "INDIA WILL LEAD THE WORLD WHEN IT CANNOT LEAD ITSELF!!"	A2UC506YHY1ZBF
arg124182	0.04570	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A2UC506YHY1ZBF
arg123962	0.08454	Ha ha, no. <br/> India was most successful when it was ruled by other empires, they cant even lead themselves.	A2UC506YHY1ZBF
arg124182	0.35088	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	AL5UXD1GLG4X0
arg110540	0.64912	no way! screw off! China will dominate, if not, US will. india will never get the chance to ruin the world!	AL5UXD1GLG4X0
arg108959	0.11866	india is is good adopter but a bad developer and leader should be a great developer	A1TLR5BY2JEG1O
arg127723	0.11866	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A1TLR5BY2JEG1O
arg118518	0.18576	India... where they have like a whole class of opressed people and a huge wealth differences? And with a language that the majority of the world can't understand and doesn't want to understand? India's education quality has nothing compared to Western education and it's the superpowers that control the world's economy. <br/> I highly doubt India will ever lead the world, and it doesn't even have the potential to. It should leave that to the superpowers.	A1TLR5BY2JEG1O
arg108968	0.19761	When the U.S. fought the Brits for their independence, the Brits wore a red uniform. Every time the Americans saw a British soldier, they would yell, "The red coats are coming, the red coats are coming." <br/> If India ever tried to take over the U.S., Americans would be forced to yell, "The red dots are coming, the red dots are coming." ;)	A1TLR5BY2JEG1O
arg128469	0.11866	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A1TLR5BY2JEG1O
arg123962	0.11866	Ha ha, no. <br/> India was most successful when it was ruled by other empires, they cant even lead themselves.	A1TLR5BY2JEG1O
arg105946	0.05155	Nah, they can't even organize their damned streets! They bathe in the same river in which they bury their dead and defecate in - the Ganges! They're extremely poor - they can't even manage their own budget, much less a planet! <br/> I'm going to get down-voted and insulted, but everything I have written is the truth.	A1TLR5BY2JEG1O
arg133725	0.03971	i m student of class 11 .I have to take part in dbt. that' s why asked you,plz.give me more datas.i will be highly obliged to you	A1TLR5BY2JEG1O
arg132199	0.01780	according to a recent report 50% scientists in NASA are indian IITians, just imagine that if those scientists will join ISRO then our status,value and astronomical knowledge of india will definetly increase. <br/> Now,think abt. IITians,students who are qualifying iit, they are known to be superbrain.If India is capable of opening hitech institutions,then why we are unable provide them a perfect job of their level.we are giving international status of education.then why unable to take best advantages from them.this is due to brain drain,lack of industrial development,suitable working environment as well as proper salary.so its the need of the hour to improve our industrial sector.	A1TLR5BY2JEG1O
arg106273	0.03293	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	A1TLR5BY2JEG1O
arg127723	0.11696	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A3QIULCXV23W0H
arg125382	0.21637	with the cream layer quota system i don't prefer india to be leading the world in near future..... <br/> yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	A3QIULCXV23W0H
arg126375	0.11696	well, India is finding difficult to manage itself first...so there's no question of leading the world so far....but still if we compare so lets have a look at the following points: <br/> 1. almost 90% of India is illiterate(don't be sure of the percentage), so an illiterate country can't lead the world.... <br/> 2.India is more into castes, politics, religions and less into development. <br/> 3.the most important thing is that India doesn't have confidence on itself and is still cursing itself... <br/> So if it goes on so then it is difficult or even impossible to say that "INDIA WILL LEAD THE WORLD WHEN IT CANNOT LEAD ITSELF!!"	A3QIULCXV23W0H
arg109565	0.21637	India will not lead the world because the gap between the rich and poor is too great and they still heavily believe in the caste system.	A3QIULCXV23W0H
arg105946	0.11696	Nah, they can't even organize their damned streets! They bathe in the same river in which they bury their dead and defecate in - the Ganges! They're extremely poor - they can't even manage their own budget, much less a planet! <br/> I'm going to get down-voted and insulted, but everything I have written is the truth.	A3QIULCXV23W0H
arg133652	0.21637	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A3QIULCXV23W0H
arg123178	0.35088	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	AM3FJP29J6RXZ
arg217848	0.64912	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	AM3FJP29J6RXZ
arg109565	0.35088	India will not lead the world because the gap between the rich and poor is too great and they still heavily believe in the caste system.	A15F2JTVAJXITI
arg119997	0.64912	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	A15F2JTVAJXITI
arg123178	0.35088	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	A23TDYCT5HS5XV
arg207311	0.64912	nope last time i checked rags were for scrubbing toilets not fricken headgear. Whooo! USA	A23TDYCT5HS5XV
arg206923	0.35088	this does not even make sense no one country should lead the world we all started together and thats the way it should end and everyone has there ways this is just not logical at all	A1U6CXBQROSK0Z
arg127723	0.64912	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A1U6CXBQROSK0Z
arg124182	0.35088	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	AGQAEQFBCYDT2
arg118214	0.64912	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	AGQAEQFBCYDT2
arg105946	0.17544	Nah, they can't even organize their damned streets! They bathe in the same river in which they bury their dead and defecate in - the Ganges! They're extremely poor - they can't even manage their own budget, much less a planet! <br/> I'm going to get down-voted and insulted, but everything I have written is the truth.	A32X9P0V6O26E
arg127723	0.32456	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A32X9P0V6O26E
arg207311	0.17544	nope last time i checked rags were for scrubbing toilets not fricken headgear. Whooo! USA	A32X9P0V6O26E
arg217848	0.32456	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	A32X9P0V6O26E
arg649666	0.35088	India has Strong Military Neighbors (China & Pakistan)...India has bad relation with Pakistan as they have territorial disputes and also fought 4 wars for this... and as far as china , India relation also become tense with china...due rise of territorial disputes and India interference in Pakistan....as Pakistan China has long term plans ....for example Pak China Economic Corridor and Gawadar Mega Oil City....	A24PR8JCEE4CYG
arg122478	0.64912	i think, the india is not ready to lead the world because of many reasons.. <br/> 1.) the politians of our country are involved in black money cases. they try to gain or earn money as possible. <br/> 2.) they always try to make a big issue of useless topics. e.g., if a politian says something about another politian, they try to make it a big issue .	A24PR8JCEE4CYG
arg133652	0.48649	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A14WWG6NKBDWGP
arg110540	0.46351	no way! screw off! China will dominate, if not, US will. india will never get the chance to ruin the world!	A14WWG6NKBDWGP
arg124182	0.05000	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A14WWG6NKBDWGP
arg118660	0.35088	India has the potential to lead because it has the second largest man power n third largest army in the world n it is a country full of hopes n aspirations n for Indians nothing is impossible, n we r proud to be Indians n we will lead the world n be the king of the world in every manner. even 34% scientists in NASA are Indians.	A23FVBI3B2N4RY
arg109565	0.64912	India will not lead the world because the gap between the rich and poor is too great and they still heavily believe in the caste system.	A23FVBI3B2N4RY
arg108959	0.35088	india is is good adopter but a bad developer and leader should be a great developer	A2QTOAYQGNAEOT
arg108968	0.64912	When the U.S. fought the Brits for their independence, the Brits wore a red uniform. Every time the Americans saw a British soldier, they would yell, "The red coats are coming, the red coats are coming." <br/> If India ever tried to take over the U.S., Americans would be forced to yell, "The red dots are coming, the red dots are coming." ;)	A2QTOAYQGNAEOT
arg133652	0.50000	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A3OK2U3R81QIFG
arg217848	0.50000	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	A3OK2U3R81QIFG
arg118214	0.35088	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	A2XI9YL5UOO2YC
arg123962	0.64912	Ha ha, no. <br/> India was most successful when it was ruled by other empires, they cant even lead themselves.	A2XI9YL5UOO2YC
arg127723	0.50000	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	AC11ZZ6WKALCS
arg122478	0.50000	i think, the india is not ready to lead the world because of many reasons.. <br/> 1.) the politians of our country are involved in black money cases. they try to gain or earn money as possible. <br/> 2.) they always try to make a big issue of useless topics. e.g., if a politian says something about another politian, they try to make it a big issue .	AC11ZZ6WKALCS
arg110562	0.35088	India does not have the potential to lead the world because the country is full of corruption, corruption in politicians ,numerous religion, fight between various religions, and a lot more............................	AE861G0AY5RGT
arg129488	0.64912	Russell Peters is a master at making fun of these people.	AE861G0AY5RGT
arg145468	0.35088	All we can say is a big IF because we are not yet 100% sure if this nation itself could lead the whole world. Who knows maybe in the future that India could fail to lead us. There are still other countries who are more progressive, more literated, more powerful than India, like the USA, United Kingdom, Russia, Japan, etc. This nation doesn't have yet enought potentials and ability to sustain the needs of the people. India is not yet that full of technologies like in the Americas. Well in fact technology is one of the most sophisticated and essential inventions ever created.	A2LOQRZVA7IDAM
arg124182	0.64912	i strongly believe that India cannot lead . u people talk about the 7th , 3rd , 2nd rank of India in area defense and arable land respectively but here we r talking about the supreme power we cant rely on 2nd or 3rd. moreover the people r lazy they don't have the time 2 think about country's development they r happy at their home	A2LOQRZVA7IDAM
arg106123	0.35088	Hahaha really? <br/> This debate is ridiculous. <br/> NO they don't. <br/> They're practically a 3rd world country.	A16LZUEQ6JGHWA
arg217848	0.64912	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	A16LZUEQ6JGHWA
arg128469	0.35088	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A3HR1YDUI4K3PW
arg118214	0.64912	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	A3HR1YDUI4K3PW
arg145468	0.35088	All we can say is a big IF because we are not yet 100% sure if this nation itself could lead the whole world. Who knows maybe in the future that India could fail to lead us. There are still other countries who are more progressive, more literated, more powerful than India, like the USA, United Kingdom, Russia, Japan, etc. This nation doesn't have yet enought potentials and ability to sustain the needs of the people. India is not yet that full of technologies like in the Americas. Well in fact technology is one of the most sophisticated and essential inventions ever created.	A5F8IMP8R17CC
arg106273	0.64912	India will never lead the world as long as no one can understand what they are saying with their freaking accent ;)	A5F8IMP8R17CC
arg125382	0.02497	with the cream layer quota system i don't prefer india to be leading the world in near future..... <br/> yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	A39NJG4UQG6M1L
arg123962	0.04619	Ha ha, no. <br/> India was most successful when it was ruled by other empires, they cant even lead themselves.	A39NJG4UQG6M1L
arg109565	0.02497	India will not lead the world because the gap between the rich and poor is too great and they still heavily believe in the caste system.	A39NJG4UQG6M1L
arg217848	0.24291	Why should India lead the world???!!! <br/> Kill all the politicians first and India will be developed tomorrow.	A39NJG4UQG6M1L
arg128469	0.02497	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!	A39NJG4UQG6M1L
arg123178	0.04619	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. <br/> Because most of the people are illitrate here so i think india cant.	A39NJG4UQG6M1L
arg110540	0.23144	no way! screw off! China will dominate, if not, US will. india will never get the chance to ruin the world!	A39NJG4UQG6M1L
arg132199	0.02497	according to a recent report 50% scientists in NASA are indian IITians, just imagine that if those scientists will join ISRO then our status,value and astronomical knowledge of india will definetly increase. <br/> Now,think abt. IITians,students who are qualifying iit, they are known to be superbrain.If India is capable of opening hitech institutions,then why we are unable provide them a perfect job of their level.we are giving international status of education.then why unable to take best advantages from them.this is due to brain drain,lack of industrial development,suitable working environment as well as proper salary.so its the need of the hour to improve our industrial sector.	A39NJG4UQG6M1L
arg127723	0.03558	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........	A39NJG4UQG6M1L
arg108959	0.08643	india is is good adopter but a bad developer and leader should be a great developer	A39NJG4UQG6M1L
arg206923	0.06170	this does not even make sense no one country should lead the world we all started together and thats the way it should end and everyone has there ways this is just not logical at all	A39NJG4UQG6M1L
arg133652	0.07231	wow! syona i m very much impressed by your views. from where did you get these unique datas,i kindly request you to submit more pts. like all these plz. don't mind my words syona, but all these special datas are accurate?reply me soon!	A39NJG4UQG6M1L
arg110562	0.07741	India does not have the potential to lead the world because the country is full of corruption, corruption in politicians ,numerous religion, fight between various religions, and a lot more............................	A39NJG4UQG6M1L
arg119997	0.50000	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	AW6BBJLLYR75I
arg118214	0.50000	i dont think soooo even as an indian citizen.........because of soo much unemployment i dont think the gdp of india will increase in the next 5 years....... they dont even have enough funds to feed all the poor..how can we even imagine them to lead the world...........	AW6BBJLLYR75I
