#id	rank	argument	turkID
arg229291	0.02876	False Dichotomy. <br/> ---------------------------------------------------------------------------------------------------- <br/> I would also like to point that atheism predates Christianity, destroying your "test of time" argument (which was bullshit to begin with- argumentum ad populum). In fact, by definition, atheism predates religion.	AXV9TYNADBPR4
arg244447	0.04098	Oh lol. People to point this out believing in God is called "faith" and we don't need proof to deal with this atheist's. The idea of God is false is your own words, and I don't have to deal with this , whatever you think is your faith so we won't stop you. Both side contradicts each others belief and no one truthfully wins. This is probably a fight between two armies where both doesn't win until the end. Mainly , I support Christianity because of my "faith to God" and your proof that God doesn't exist doesn't change the case or turn it the other way around.	AXV9TYNADBPR4
arg245838	0.23575	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	AXV9TYNADBPR4
arg243562	0.02876	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	AXV9TYNADBPR4
arg231008	0.05320	i'm not a Christianity but i mean if your a Christianity, you really can't argue with them at all unless your argument is base on on the same subject. kinda of like Street fighting and UFC. different platform.	AXV9TYNADBPR4
arg236641	0.19171	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	AXV9TYNADBPR4
arg234318	0.19171	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	AXV9TYNADBPR4
arg237221	0.22915	Definitely Christianity :) and i am blessed to go to a christian school where i get to learn more about our amazing god :)	AXV9TYNADBPR4
arg229317	0.35088	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A2WL44AWZ8Z66W
arg296771	0.64912	I am neither Christian nor Atheist , but despite I beleive that Christianity is better than Atheism.If there is no place for God in your life , it can not even be callad as a "life".	A2WL44AWZ8Z66W
arg247556	0.41194	Christianity, because I always root for the underdog. The membership of the atheist here is way bigger. Just look at the congregations of both.	A19M4YFE7QABE3
arg317490	0.41194	I have a personal relationship with Christ. I do believe.	A19M4YFE7QABE3
arg237221	0.06179	Definitely Christianity :) and i am blessed to go to a christian school where i get to learn more about our amazing god :)	A19M4YFE7QABE3
arg231463	0.11432	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A19M4YFE7QABE3
arg244447	0.35088	Oh lol. People to point this out believing in God is called "faith" and we don't need proof to deal with this atheist's. The idea of God is false is your own words, and I don't have to deal with this , whatever you think is your faith so we won't stop you. Both side contradicts each others belief and no one truthfully wins. This is probably a fight between two armies where both doesn't win until the end. Mainly , I support Christianity because of my "faith to God" and your proof that God doesn't exist doesn't change the case or turn it the other way around.	A3BZGRBF5SS5AO
arg237221	0.64912	Definitely Christianity :) and i am blessed to go to a christian school where i get to learn more about our amazing god :)	A3BZGRBF5SS5AO
arg230311	0.35088	I found more peace in my belief and will continue to seek the Lord until the day I die.	ACTWQ5JX9VDI7
arg230910	0.64912	This is the most idiotic debate i have ever seen. HOW you tell me please hoe did we get so perfect were the earth and sun and moon is in the right spot and are bodys function perfectly are hands made distinctively. Cause we were made after his own image.	ACTWQ5JX9VDI7
arg317490	0.50000	I have a personal relationship with Christ. I do believe.	A2FFGUDAYN0RO2
arg289787	0.50000	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A2FFGUDAYN0RO2
arg254853	0.50000	all this debate proves is that the internet is full of conceded, stuck up, narcissistic, atheists who are totally bigoted and intolerant of other peoples beliefs and cant leave people alone to worship or not worship as they chose athieists are biggots plain and simple	A3NKA5KYYMG44F
arg289787	0.50000	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A3NKA5KYYMG44F
arg636360	0.05254	One of the key component to Christianity is FAITH. Just you because you can't see it doesn't mean it's not there. Gravity, for example, you can't see it, feel it, or hear it, but you know it's there. Faith to Christians is the same way.	A1KYPAJ81BMK6Q
arg245838	0.09720	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	A1KYPAJ81BMK6Q
arg254853	0.05254	all this debate proves is that the internet is full of conceded, stuck up, narcissistic, atheists who are totally bigoted and intolerant of other peoples beliefs and cant leave people alone to worship or not worship as they chose athieists are biggots plain and simple	A1KYPAJ81BMK6Q
arg238404	0.09720	You rather die believing in god,than not believing and finding out he exists!	A1KYPAJ81BMK6Q
arg608928	0.35026	Well though I behave as an atheist certainly I don't forget the principles and norms of Christianity;As this argument has heated up,Its better to conclude that this trend of atheism has not really gained that much ground and it would be anomalous to conceal our religion and say we support atheism.	A1KYPAJ81BMK6Q
arg236641	0.35026	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A1KYPAJ81BMK6Q
arg244447	0.35088	Oh lol. People to point this out believing in God is called "faith" and we don't need proof to deal with this atheist's. The idea of God is false is your own words, and I don't have to deal with this , whatever you think is your faith so we won't stop you. Both side contradicts each others belief and no one truthfully wins. This is probably a fight between two armies where both doesn't win until the end. Mainly , I support Christianity because of my "faith to God" and your proof that God doesn't exist doesn't change the case or turn it the other way around.	A2YDZDMKMD43LZ
arg245838	0.64912	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	A2YDZDMKMD43LZ
arg244440	0.35088	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A2US4J4EA1PHGY
arg229317	0.64912	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A2US4J4EA1PHGY
arg236641	0.35088	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A2B4N1UIPO12M1
arg229346	0.64912	I love Jesus, so I am on this side .	A2B4N1UIPO12M1
arg236317	0.04921	This is just wrong we should not insult who we believe in we do not need to know what you people think	A265XKF8DSIKDL
arg296771	0.03299	I am neither Christian nor Atheist , but despite I beleive that Christianity is better than Atheism.If there is no place for God in your life , it can not even be callad as a "life".	A265XKF8DSIKDL
arg230910	0.03033	This is the most idiotic debate i have ever seen. HOW you tell me please hoe did we get so perfect were the earth and sun and moon is in the right spot and are bodys function perfectly are hands made distinctively. Cause we were made after his own image.	A265XKF8DSIKDL
arg636360	0.00941	One of the key component to Christianity is FAITH. Just you because you can't see it doesn't mean it's not there. Gravity, for example, you can't see it, feel it, or hear it, but you know it's there. Faith to Christians is the same way.	A265XKF8DSIKDL
arg608928	0.09157	Well though I behave as an atheist certainly I don't forget the principles and norms of Christianity;As this argument has heated up,Its better to conclude that this trend of atheism has not really gained that much ground and it would be anomalous to conceal our religion and say we support atheism.	A265XKF8DSIKDL
arg328209	0.08675	I am a Christian for I believe there is a just God who will do ultimate justice for the good and bad deeds done here on earth.	A265XKF8DSIKDL
arg229346	0.06136	I love Jesus, so I am on this side .	A265XKF8DSIKDL
arg237221	0.03549	Definitely Christianity :) and i am blessed to go to a christian school where i get to learn more about our amazing god :)	A265XKF8DSIKDL
arg644073	0.00941	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A265XKF8DSIKDL
arg231008	0.12671	i'm not a Christianity but i mean if your a Christianity, you really can't argue with them at all unless your argument is base on on the same subject. kinda of like Street fighting and UFC. different platform.	A265XKF8DSIKDL
arg317490	0.11712	I have a personal relationship with Christ. I do believe.	A265XKF8DSIKDL
arg289787	0.00941	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A265XKF8DSIKDL
arg234318	0.02541	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	A265XKF8DSIKDL
arg229317	0.00941	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A265XKF8DSIKDL
arg245838	0.00941	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	A265XKF8DSIKDL
arg240139	0.01741	i am christian so i have to back up my religon and i also get to go to church.	A265XKF8DSIKDL
arg231279	0.06030	Science attests to the existence of God, its only a question of which one at this point.	A265XKF8DSIKDL
arg243562	0.02330	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A265XKF8DSIKDL
arg236641	0.04903	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A265XKF8DSIKDL
arg230311	0.01208	I found more peace in my belief and will continue to seek the Lord until the day I die.	A265XKF8DSIKDL
arg434786	0.08725	I assume everyone on this side of this argument was raised in a Christian home, grow a pair and ask yourself, why do I worship a scruffy sandal wearing cultist.	A265XKF8DSIKDL
arg231463	0.02330	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A265XKF8DSIKDL
arg229272	0.02330	Well, as an active Pastafarian, I am disappointed at the lack of recognition of our religion. Along with Islam, Judaism, Mormonism, Roman mythology, Greek mythology, Norse mythology, Hinduism, Sikhism, Jainism, Egyptian mythology, and Buddhism. <br/> But seeing as I am a theist, I must be on this side. <br/> Don't you wish there was a sarcasm feature on the internet?	A265XKF8DSIKDL
arg244440	0.21277	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	ADUJUZANFOWKW
arg238404	0.57447	You rather die believing in god,than not believing and finding out he exists!	ADUJUZANFOWKW
arg229317	0.21277	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	ADUJUZANFOWKW
arg240139	0.25000	i am christian so i have to back up my religon and i also get to go to church.	A2QFSX7BWT3BQ3
arg243562	0.25000	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A2QFSX7BWT3BQ3
arg247556	0.25000	Christianity, because I always root for the underdog. The membership of the atheist here is way bigger. Just look at the congregations of both.	A2QFSX7BWT3BQ3
arg229582	0.25000	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A2QFSX7BWT3BQ3
arg229346	0.35088	I love Jesus, so I am on this side .	A20IKZ082TZP6P
arg244440	0.64912	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A20IKZ082TZP6P
arg240139	0.35088	i am christian so i have to back up my religon and i also get to go to church.	A04804793MW38YIJCPVHH
arg247556	0.64912	Christianity, because I always root for the underdog. The membership of the atheist here is way bigger. Just look at the congregations of both.	A04804793MW38YIJCPVHH
arg234318	0.35088	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	A3SKR0ZST2VLD8
arg244440	0.64912	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A3SKR0ZST2VLD8
arg289787	0.50000	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A2TCH16OD3XBN2
arg644073	0.50000	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A2TCH16OD3XBN2
arg296771	0.35088	I am neither Christian nor Atheist , but despite I beleive that Christianity is better than Atheism.If there is no place for God in your life , it can not even be callad as a "life".	A11N876K9ACCPK
arg230311	0.64912	I found more peace in my belief and will continue to seek the Lord until the day I die.	A11N876K9ACCPK
arg434786	0.50000	I assume everyone on this side of this argument was raised in a Christian home, grow a pair and ask yourself, why do I worship a scruffy sandal wearing cultist.	A2MA8UBXR667C1
arg229291	0.50000	False Dichotomy. <br/> ---------------------------------------------------------------------------------------------------- <br/> I would also like to point that atheism predates Christianity, destroying your "test of time" argument (which was bullshit to begin with- argumentum ad populum). In fact, by definition, atheism predates religion.	A2MA8UBXR667C1
arg236317	0.22586	This is just wrong we should not insult who we believe in we do not need to know what you people think	ANBKIIG5BY8P8
arg644073	0.22586	Christianity does offer hope in the world. Christianity does tell others to help the poor.	ANBKIIG5BY8P8
arg230910	0.03388	This is the most idiotic debate i have ever seen. HOW you tell me please hoe did we get so perfect were the earth and sun and moon is in the right spot and are bodys function perfectly are hands made distinctively. Cause we were made after his own image.	ANBKIIG5BY8P8
arg244440	0.06268	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	ANBKIIG5BY8P8
arg245838	0.22586	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	ANBKIIG5BY8P8
arg236641	0.22586	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	ANBKIIG5BY8P8
arg229346	0.35026	I love Jesus, so I am on this side .	A24GO5LYDQE2T1
arg644073	0.35026	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A24GO5LYDQE2T1
arg244440	0.05254	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A24GO5LYDQE2T1
arg240139	0.09720	i am christian so i have to back up my religon and i also get to go to church.	A24GO5LYDQE2T1
arg236641	0.05254	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A24GO5LYDQE2T1
arg229582	0.09720	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A24GO5LYDQE2T1
arg231279	0.35088	Science attests to the existence of God, its only a question of which one at this point.	A1SISILL2H1LOX
arg229317	0.64912	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A1SISILL2H1LOX
arg236317	0.18930	This is just wrong we should not insult who we believe in we do not need to know what you people think	A2VNR6984SDFGQ
arg245838	0.18930	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	A2VNR6984SDFGQ
arg289787	0.18930	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A2VNR6984SDFGQ
arg636360	0.18930	One of the key component to Christianity is FAITH. Just you because you can't see it doesn't mean it's not there. Gravity, for example, you can't see it, feel it, or hear it, but you know it's there. Faith to Christians is the same way.	A2VNR6984SDFGQ
arg229317	0.02840	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A2VNR6984SDFGQ
arg243562	0.05253	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A2VNR6984SDFGQ
arg230910	0.02840	This is the most idiotic debate i have ever seen. HOW you tell me please hoe did we get so perfect were the earth and sun and moon is in the right spot and are bodys function perfectly are hands made distinctively. Cause we were made after his own image.	A2VNR6984SDFGQ
arg231279	0.05253	Science attests to the existence of God, its only a question of which one at this point.	A2VNR6984SDFGQ
arg229582	0.02840	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A2VNR6984SDFGQ
arg229272	0.05253	Well, as an active Pastafarian, I am disappointed at the lack of recognition of our religion. Along with Islam, Judaism, Mormonism, Roman mythology, Greek mythology, Norse mythology, Hinduism, Sikhism, Jainism, Egyptian mythology, and Buddhism. <br/> But seeing as I am a theist, I must be on this side. <br/> Don't you wish there was a sarcasm feature on the internet?	A2VNR6984SDFGQ
arg644073	0.41194	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A21D5FN7P2JGQ2
arg254853	0.41194	all this debate proves is that the internet is full of conceded, stuck up, narcissistic, atheists who are totally bigoted and intolerant of other peoples beliefs and cant leave people alone to worship or not worship as they chose athieists are biggots plain and simple	A21D5FN7P2JGQ2
arg229582	0.06179	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A21D5FN7P2JGQ2
arg240139	0.11432	i am christian so i have to back up my religon and i also get to go to church.	A21D5FN7P2JGQ2
arg229346	0.50000	I love Jesus, so I am on this side .	AJ2RB7G5YD3H
arg245838	0.50000	why are we fighting, right now those scientologists are running rampant. We need to come together to fight them	AJ2RB7G5YD3H
arg636360	0.21277	One of the key component to Christianity is FAITH. Just you because you can't see it doesn't mean it's not there. Gravity, for example, you can't see it, feel it, or hear it, but you know it's there. Faith to Christians is the same way.	AJQ93LF9UBU47
arg243562	0.57447	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	AJQ93LF9UBU47
arg238404	0.21277	You rather die believing in god,than not believing and finding out he exists!	AJQ93LF9UBU47
arg238404	0.03427	You rather die believing in god,than not believing and finding out he exists!	A23AATS9XFHHZM
arg229291	0.06340	False Dichotomy. <br/> ---------------------------------------------------------------------------------------------------- <br/> I would also like to point that atheism predates Christianity, destroying your "test of time" argument (which was bullshit to begin with- argumentum ad populum). In fact, by definition, atheism predates religion.	A23AATS9XFHHZM
arg231463	0.08815	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A23AATS9XFHHZM
arg231008	0.03427	i'm not a Christianity but i mean if your a Christianity, you really can't argue with them at all unless your argument is base on on the same subject. kinda of like Street fighting and UFC. different platform.	A23AATS9XFHHZM
arg230910	0.06340	This is the most idiotic debate i have ever seen. HOW you tell me please hoe did we get so perfect were the earth and sun and moon is in the right spot and are bodys function perfectly are hands made distinctively. Cause we were made after his own image.	A23AATS9XFHHZM
arg237221	0.17850	Definitely Christianity :) and i am blessed to go to a christian school where i get to learn more about our amazing god :)	A23AATS9XFHHZM
arg234318	0.08484	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	A23AATS9XFHHZM
arg289787	0.08815	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A23AATS9XFHHZM
arg254853	0.08484	all this debate proves is that the internet is full of conceded, stuck up, narcissistic, atheists who are totally bigoted and intolerant of other peoples beliefs and cant leave people alone to worship or not worship as they chose athieists are biggots plain and simple	A23AATS9XFHHZM
arg644073	0.03427	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A23AATS9XFHHZM
arg229272	0.06340	Well, as an active Pastafarian, I am disappointed at the lack of recognition of our religion. Along with Islam, Judaism, Mormonism, Roman mythology, Greek mythology, Norse mythology, Hinduism, Sikhism, Jainism, Egyptian mythology, and Buddhism. <br/> But seeing as I am a theist, I must be on this side. <br/> Don't you wish there was a sarcasm feature on the internet?	A23AATS9XFHHZM
arg236641	0.03427	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A23AATS9XFHHZM
arg434786	0.06340	I assume everyone on this side of this argument was raised in a Christian home, grow a pair and ask yourself, why do I worship a scruffy sandal wearing cultist.	A23AATS9XFHHZM
arg240139	0.08484	i am christian so i have to back up my religon and i also get to go to church.	A23AATS9XFHHZM
arg231463	0.50000	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A13COBI91JOSZW
arg234318	0.50000	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	A13COBI91JOSZW
arg231463	0.50000	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A1GKMZQ3ZF1N5X
arg231279	0.50000	Science attests to the existence of God, its only a question of which one at this point.	A1GKMZQ3ZF1N5X
arg231463	0.13996	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A1410WUJ4F9LH1
arg236317	0.07387	This is just wrong we should not insult who we believe in we do not need to know what you people think	A1410WUJ4F9LH1
arg296771	0.18403	I am neither Christian nor Atheist , but despite I beleive that Christianity is better than Atheism.If there is no place for God in your life , it can not even be callad as a "life".	A1410WUJ4F9LH1
arg244447	0.06653	Oh lol. People to point this out believing in God is called "faith" and we don't need proof to deal with this atheist's. The idea of God is false is your own words, and I don't have to deal with this , whatever you think is your faith so we won't stop you. Both side contradicts each others belief and no one truthfully wins. This is probably a fight between two armies where both doesn't win until the end. Mainly , I support Christianity because of my "faith to God" and your proof that God doesn't exist doesn't change the case or turn it the other way around.	A1410WUJ4F9LH1
arg328209	0.01439	I am a Christian for I believe there is a just God who will do ultimate justice for the good and bad deeds done here on earth.	A1410WUJ4F9LH1
arg231008	0.02661	i'm not a Christianity but i mean if your a Christianity, you really can't argue with them at all unless your argument is base on on the same subject. kinda of like Street fighting and UFC. different platform.	A1410WUJ4F9LH1
arg244440	0.13996	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A1410WUJ4F9LH1
arg229582	0.07387	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A1410WUJ4F9LH1
arg247556	0.07387	Christianity, because I always root for the underdog. The membership of the atheist here is way bigger. Just look at the congregations of both.	A1410WUJ4F9LH1
arg289787	0.06653	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A1410WUJ4F9LH1
arg608928	0.06653	Well though I behave as an atheist certainly I don't forget the principles and norms of Christianity;As this argument has heated up,Its better to conclude that this trend of atheism has not really gained that much ground and it would be anomalous to conceal our religion and say we support atheism.	A1410WUJ4F9LH1
arg317490	0.07387	I have a personal relationship with Christ. I do believe.	A1410WUJ4F9LH1
arg229346	0.35088	I love Jesus, so I am on this side .	A1CX375LWQBQ8X
arg243562	0.64912	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A1CX375LWQBQ8X
arg328209	0.35088	I am a Christian for I believe there is a just God who will do ultimate justice for the good and bad deeds done here on earth.	A3MWEAQKOQ2GGJ
arg229317	0.64912	Christianity strives to promote better morals and ethics. What does atheism contribute? Nothing. To believe that one should follow the ways of Christ, what harm is there. Real or not, Christ is still a better example to follow than any atheist. For a ideology to be better than any human must really piss off those that fall way short of it.	A3MWEAQKOQ2GGJ
arg236641	0.35088	I was raised in a Freewill Baptist Church and was lucky to encounter a church full of people who were actually kind and practiced what they preached. Now, I consider myself a non-denominational who still wholly believes in the beliefs and teachings of the Christians, only now I see it like this: I believe in God, not religion.	A21M6H1C333713
arg644073	0.64912	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A21M6H1C333713
arg244440	0.35088	Atheism is based on science, but faith is based on the soul. An atheist is always looking for the absence of God, but religious person just believes. Atheism should be constantly fed, but faith shouldn't be. <br/> Although I'm religious person, I think atheist can stand to hear besause everyone is indepent and everyone has to have his own opinion.	A2RB79ZYVJLGKP
arg231463	0.64912	I DON'T BELIEVE IN CHRISTIANITY NOR ATHEISM. I AM A MUSLIM, THATS THE BEST RELIGION...	A2RB79ZYVJLGKP
arg243562	0.35088	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A38FEVCTCX5IAP
arg289787	0.64912	Christianity of course. Can't imagine life if I didn't believe in God. Actually I can, it would be hell.	A38FEVCTCX5IAP
arg608928	0.50000	Well though I behave as an atheist certainly I don't forget the principles and norms of Christianity;As this argument has heated up,Its better to conclude that this trend of atheism has not really gained that much ground and it would be anomalous to conceal our religion and say we support atheism.	A3OXXU3HNRV3AD
arg644073	0.50000	Christianity does offer hope in the world. Christianity does tell others to help the poor.	A3OXXU3HNRV3AD
arg230311	0.35088	I found more peace in my belief and will continue to seek the Lord until the day I die.	ALJDNQRGJQGW0
arg234318	0.64912	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	ALJDNQRGJQGW0
arg229272	0.35088	Well, as an active Pastafarian, I am disappointed at the lack of recognition of our religion. Along with Islam, Judaism, Mormonism, Roman mythology, Greek mythology, Norse mythology, Hinduism, Sikhism, Jainism, Egyptian mythology, and Buddhism. <br/> But seeing as I am a theist, I must be on this side. <br/> Don't you wish there was a sarcasm feature on the internet?	ARHUMI7H781GH
arg240139	0.64912	i am christian so i have to back up my religon and i also get to go to church.	ARHUMI7H781GH
arg644073	0.35088	Christianity does offer hope in the world. Christianity does tell others to help the poor.	AU81PH9VC6YZ2
arg234318	0.64912	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	AU81PH9VC6YZ2
arg243562	0.35088	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A2A1B4QO3URM75
arg229582	0.64912	Atheists rely on proof even though they have none... So if my religion has no proof so that gives your religion proof atheists? Makes no sense. Where atheists have nothing to back themselves up with, when Christians do. And the thing they have to back themselves up with is the Bible, what do the atheists have? Evolution? Everyone knows evolution is a load of crap.	A2A1B4QO3URM75
arg230311	0.35088	I found more peace in my belief and will continue to seek the Lord until the day I die.	A1FOI46JC9D0C2
arg240139	0.64912	i am christian so i have to back up my religon and i also get to go to church.	A1FOI46JC9D0C2
arg229291	0.05000	False Dichotomy. <br/> ---------------------------------------------------------------------------------------------------- <br/> I would also like to point that atheism predates Christianity, destroying your "test of time" argument (which was bullshit to begin with- argumentum ad populum). In fact, by definition, atheism predates religion.	A2G0YLK7FVEM28
arg240139	0.48649	i am christian so i have to back up my religon and i also get to go to church.	A2G0YLK7FVEM28
arg234318	0.46351	God helps those who help themselves! So i will go and healp myself to school laptops then god will help me?	A2G0YLK7FVEM28
arg243562	0.50000	If God doesn't exist, how come there are loads of predictions, sent by God, written thousands of years before Jesus saying exactly what happened to Jesus?	A3D6I2J1G7PQF7
